股票代码,报告期,净资产收益率,净利润,营业总收入同比增长率,净利润同比增长率
600438,2003-12-31,17.48,4324.42万,23.64,18.9
600438,2004-06-30,1.93,1073.43万,55.15,49.29
600438,2004-12-31,10.62,6975.34万,54.75,61.3
600438,2005-06-30,5.01,3286.25万,34.72,206.15
600438,2005-12-31,17.51,1.23亿,39.67,75.89
600438,2006-06-30,5.82,4336.70万,30.06,31.96
600438,2006-12-31,19.48,1.47亿,33.6,19.52
600438,2007-06-30,6.25,5490.07万,30.48,26.6
600438,2007-12-31,14.39,1.72亿,37.61,17.39
600438,2008-06-30,7.28,7411.69万,59.82,35.0
600438,2008-09-30,0.0,1.79亿,40.41,28.41
600438,2008-12-31,10.41,1.04亿,36.18,39.72
600438,2009-03-31,0.0,-582.91万,1.14,214.8
600438,2009-06-30,7.52,8334.32万,0.8,12.45
600438,2009-09-30,0.0,2.02亿,1.31,13.22
600438,2009-12-31,12.85,1.47亿,0.73,41.29
600438,2010-06-30,1.87,2307.85万,12.24,72.31
600438,2010-09-30,16.65,2.23亿,7.2,10.12
600438,2010-12-31,11.99,1.61亿,7.29,9.67
600438,2011-03-31,4.43,-5875.25万,2.09,67.03
600438,2011-06-30,0.9,1232.65万,10.69,46.59
600438,2011-09-30,8.22,1.17亿,18.07,47.61
600438,2011-12-31,5.97,8371.14万,20.57,47.94
600438,2012-03-31,4.99,-6928.28万,31.63,17.92
600438,2012-06-30,1.53,2190.82万,31.07,77.73
600438,2012-09-30,9.96,1.46亿,21.27,25.49
600438,2012-12-31,6.61,9596.87万,16.29,14.64
600438,2013-03-31,3.9,-5659.99万,13.49,18.31
600438,2013-06-30,3.02,4325.68万,6.29,97.45
600438,2013-09-30,16.88,2.91亿,9.99,98.55
600438,2013-12-31,17.28,3.06亿,12.59,218.72
600438,2014-03-31,1.43,-3222.42万,1.83,43.07
600438,2014-06-30,3.66,8437.92万,9.39,95.07
600438,2014-09-30,14.0,3.29亿,1.42,13.1
600438,2014-12-31,14.29,3.29亿,1.44,7.66
600438,2015-03-31,1.38,-4615.02万,1.25,43.22
600438,2015-06-30,3.96,8252.96万,0.43,2.19
600438,2015-09-30,14.37,5.75亿,8.04,75.05
600438,2015-12-31,13.8,7.37亿,8.63,123.77
600438,2016-03-31,0.18,1.39亿,8.15,400.47
600438,2016-09-30,13.41,9.02亿,9.52,56.69
600438,2016-12-31,14.38,10.25亿,11.24,39.07
600438,2017-03-31,2.25,2.66亿,44.47,91.59
600438,2017-06-30,6.56,7.92亿,24.6,57.83
600438,2017-09-30,12.6,15.29亿,24.95,69.53
600438,2017-12-31,16.07,20.08亿,24.92,96.0
600438,2018-03-31,2.37,3.20亿,24.05,20.42
600438,2018-06-30,6.71,9.18亿,12.24,15.98
600438,2018-09-30,11.95,16.59亿,9.04,8.5
600438,2018-12-31,14.43,20.19亿,5.53,0.51
600438,2019-03-31,3.27,4.91亿,18.14,53.36
600438,2019-06-30,9.18,14.51亿,29.39,58.01
600438,2019-09-30,14.39,22.43亿,31.03,35.24
600438,2019-12-31,16.14,26.35亿,36.39,30.51
600438,2020-03-31,1.94,3.44亿,26.85,29.79
600438,2020-06-30,5.02,10.10亿,16.21,30.35
600438,2020-09-30,17.31,33.33亿,13.04,48.57
600438,2020-12-31,16.13,36.08亿,17.69,36.95
600438,2021-03-31,2.74,8.47亿,35.69,145.99
600438,2021-06-30,9.31,29.66亿,41.75,193.5
600438,2021-09-30,18.0,59.45亿,47.42,78.38
600438,2021-12-31,24.24,81.09亿,43.64,124.76
600438,2022-06-30,28.06,122.24亿,127.16,312.17
600438,2022-09-30,44.94,217.30亿,118.6,265.54
600438,2023-03-31,13.21,86.01亿,34.67,65.59
600438,2023-06-30,20.33,132.70亿,22.75,8.56
600438,2023-09-30,25.78,163.02亿,9.15,24.98
600438,2023-12-31,22.59,135.74亿,2.33,47.25
600438,2024-03-31,1.29,-7.87亿,41.13,109.15
600438,2024-06-30,5.16,-31.29亿,40.87,123.58
600438,2024-09-30,6.52,-39.73亿,38.73,124.37
600438,2024-12-31,12.77,-70.39亿,33.87,151.86
600438,2025-03-31,5.47,-25.93亿,18.58,229.56
600438,2025-06-30,10.72,-49.55亿,7.51,58.35
600438,2025-09-30,11.44,-52.70亿,5.38,32.64
601377,2008-12-31,6.75,2.67亿,72.04,86.92
601377,2009-12-31,25.48,11.55亿,130.84,333.37
601377,2010-09-30,11.15,5.94亿,16.6,31.63
601377,2010-12-31,12.96,7.87亿,11.26,31.86
601377,2011-03-31,2.48,2.11亿,36.14,24.25
601377,2011-06-30,4.51,3.82亿,25.0,13.54
601377,2011-09-30,4.88,4.10亿,5.3,31.09
601377,2011-12-31,5.2,4.35亿,15.43,44.7
601377,2012-03-31,1.97,1.68亿,12.56,20.58
601377,2012-06-30,4.02,3.46亿,0.99,9.26
601377,2012-09-30,4.87,4.18亿,7.43,1.98
601377,2012-12-31,5.56,4.76亿,9.69,9.42
601377,2013-03-31,2.5,2.21亿,24.84,31.63
601377,2013-06-30,4.04,4.09亿,12.94,18.01
601377,2013-09-30,5.32,5.86亿,20.87,40.37
601377,2013-12-31,5.87,6.70亿,22.21,40.6
601377,2014-03-31,1.43,1.90亿,2.57,13.94
601377,2014-06-30,4.55,6.13亿,24.21,50.1
601377,2014-09-30,8.03,10.84亿,45.88,84.85
601377,2014-12-31,12.88,17.82亿,80.97,166.0
601377,2015-09-30,21.68,35.19亿,164.41,224.7
601377,2015-12-31,25.32,41.67亿,105.75,133.9
601377,2016-03-31,1.9,5.04亿,36.53,53.06
601377,2016-06-30,3.92,11.12亿,50.28,62.42
601377,2016-09-30,6.96,20.45亿,34.6,41.89
601377,2016-12-31,6.89,20.46亿,34.24,50.89
601377,2017-03-31,2.13,6.82亿,12.88,35.39
601377,2017-06-30,4.05,13.09亿,14.77,17.79
601377,2017-09-30,6.12,19.83亿,5.61,3.04
601377,2017-12-31,7.03,22.85亿,16.21,11.66
601377,2018-03-31,1.09,3.66亿,16.4,46.35
601377,2018-06-30,2.04,6.87亿,18.42,47.56
601377,2018-09-30,2.18,7.27亿,26.26,63.34
601377,2018-12-31,0.41,1.35亿,26.31,94.08
601377,2019-03-31,3.01,9.99亿,133.46,172.94
601377,2019-06-30,3.99,13.33亿,112.75,94.2
601377,2019-09-30,5.22,17.53亿,136.25,141.19
601377,2020-03-31,0.78,2.71亿,5.86,72.83
601377,2020-06-30,4.59,16.19亿,17.74,21.45
601377,2020-09-30,8.46,30.29亿,24.8,72.78
601377,2020-12-31,11.07,40.03亿,23.37,127.13
601377,2021-03-31,3.12,11.95亿,52.5,340.56
601377,2021-06-30,6.28,24.39亿,22.43,50.64
601377,2021-09-30,9.03,35.23亿,2.87,16.31
601377,2021-12-31,12.04,47.43亿,7.92,18.48
601377,2022-03-31,0.38,1.56亿,69.34,86.93
601377,2022-06-30,3.28,13.74亿,51.27,43.68
601377,2022-09-30,4.11,17.81亿,47.99,49.46
601377,2022-12-31,5.74,26.37亿,43.81,44.4
601377,2023-03-31,1.57,8.28亿,147.02,430.09
601377,2023-06-30,3.37,17.96亿,40.28,30.73
601377,2023-09-30,2.99,15.81亿,22.64,11.2
601377,2023-12-31,3.7,19.64亿,0.3,25.51
601377,2024-03-31,0.56,3.28亿,42.99,60.38
601377,2024-06-30,1.65,9.42亿,22.3,47.57
601377,2024-09-30,2.31,13.20亿,0.52,16.51
601377,2024-12-31,3.81,21.64亿,16.25,10.16
601377,2025-03-31,0.9,5.16亿,17.48,57.32
601377,2025-06-30,2.31,13.30亿,28.8,41.24
601377,2025-09-30,4.37,25.21亿,39.96,90.98
300442,2012-12-31,25.12,7200.09万,11.52,28.18
300442,2013-12-31,24.04,8758.69万,25.95,21.65
300442,2014-12-31,20.02,9083.64万,24.61,3.71
300442,2015-03-31,2.38,1199.50万,8.84,19.39
300442,2015-06-30,4.14,2703.56万,5.04,34.46
300442,2015-09-30,3.41,2539.20万,14.08,57.28
300442,2015-12-31,6.22,5006.53万,7.05,44.88
300442,2016-03-31,0.35,338.57万,2.17,71.77
300442,2016-06-30,0.38,370.29万,7.83,86.3
300442,2016-09-30,0.25,244.11万,2.68,90.39
300442,2016-12-31,0.74,724.84万,6.51,85.52
300442,2017-03-31,0.22,210.53万,6.96,37.82
300442,2017-06-30,0.25,246.46万,25.3,33.44
300442,2017-09-30,0.5,112.41万,30.52,53.95
300442,2017-12-31,0.9,875.46万,20.56,20.78
300442,2018-03-31,0.27,263.00万,48.74,24.92
300442,2019-03-31,0.37,270.52万,4.98,2.86
300442,2019-06-30,2.74,2023.37万,10.62,250.39
300442,2019-09-30,1.0,1894.25万,1.31,166.2
300442,2019-12-31,1.85,1340.56万,10.44,105.55
300442,2020-06-30,4.55,-3283.92万,32.26,262.3
300442,2020-09-30,8.74,-6188.09万,25.51,426.68
300442,2021-03-31,0.7,341.21万,71.97,122.95
300442,2021-06-30,1.12,552.53万,93.41,116.83
300442,2021-12-31,2.36,7.22亿,50.52,417.67
300442,2022-09-30,27.65,8.21亿,33.69,58.6
300442,2022-12-31,38.8,11.98亿,32.61,65.98
300442,2023-03-31,10.64,3.30亿,31.53,52.73
300442,2023-06-30,10.0,7.02亿,32.3,47.83
300442,2023-09-30,14.97,11.20亿,34.76,36.51
300442,2023-12-31,22.54,17.62亿,60.27,47.03
300442,2024-03-31,5.41,4.74亿,22.06,43.81
300442,2024-06-30,10.76,9.67亿,28.65,37.64
300442,2024-09-30,16.59,15.14亿,28.95,35.13
300442,2024-12-31,19.5,17.90亿,0.32,1.62
300442,2025-03-31,4.23,4.30亿,21.4,9.29
300442,2025-06-30,8.47,8.82亿,15.31,8.73
300442,2025-09-30,38.72,47.04亿,15.05,210.74
300498,2015-03-31,4.35,6.67亿,23.32,155.49
300498,2015-06-30,10.77,16.80亿,26.97,393.71
300498,2015-12-31,34.95,62.05亿,24.57,130.77
300498,2016-03-31,12.97,30.92亿,41.06,363.95
300498,2016-06-30,27.99,72.27亿,39.95,330.12
300498,2016-09-30,40.13,108.37亿,27.62,124.94
300498,2016-12-31,43.48,117.90亿,23.05,89.99
300498,2017-03-31,4.72,14.73亿,4.86,52.36
300498,2017-06-30,6.09,18.10亿,11.41,74.95
300498,2017-09-30,13.5,40.39亿,10.14,62.73
300498,2017-12-31,21.65,67.51亿,6.23,42.74
300498,2018-03-31,4.2,14.08亿,2.75,4.4
300498,2018-06-30,2.79,9.17亿,0.77,49.32
300498,2018-09-30,8.73,29.00亿,4.13,28.2
300498,2018-12-31,11.89,39.57亿,2.85,41.38
300498,2019-03-31,1.33,-4.60亿,6.22,132.69
300498,2019-06-30,3.95,13.83亿,20.22,50.76
300498,2019-09-30,16.65,60.85亿,18.29,109.84
300498,2019-12-31,35.69,139.67亿,27.78,252.94
300498,2020-06-30,8.79,41.53亿,18.18,200.33
300498,2020-09-30,17.34,82.41亿,14.8,35.44
300498,2020-12-31,16.7,74.26亿,2.45,46.83
300498,2021-03-31,1.18,5.44亿,3.62,71.28
300498,2021-06-30,5.6,-24.98亿,14.83,160.14
300498,2021-09-30,23.77,-97.01亿,16.01,217.71
300498,2021-12-31,34.18,-134.04亿,13.31,280.51
300498,2022-06-30,11.44,-35.24亿,2.97,41.07
300498,2022-09-30,2.04,6.86亿,19.96,107.07
300498,2022-12-31,14.55,52.89亿,28.88,139.46
300498,2023-03-31,7.28,-27.49亿,36.9,26.95
300498,2023-06-30,12.68,-46.89亿,30.61,33.07
300498,2023-12-31,17.6,-63.90亿,7.4,220.81
300498,2024-03-31,3.81,-12.36亿,9.38,55.04
300498,2024-06-30,3.92,13.41亿,13.49,128.6
300498,2024-09-30,17.6,64.32亿,16.56,242.0
300498,2024-12-31,24.59,92.30亿,16.68,244.46
300498,2025-03-31,4.76,20.01亿,11.37,261.92
300498,2025-06-30,8.26,34.75亿,5.92,159.12
300498,2025-09-30,12.4,52.56亿,0.04,18.29
601169,2005-12-31,34.0,16.86亿,5.71,21.81
601169,2006-12-31,24.0,21.40亿,37.1,26.98
601169,2007-12-31,23.0,33.48亿,31.13,56.43
601169,2008-06-30,10.0,29.02亿,81.92,121.48
601169,2008-09-30,0.0,43.89亿,70.34,80.19
601169,2008-12-31,18.0,54.17亿,61.01,61.79
601169,2009-03-31,0.0,15.03亿,8.3,5.81
601169,2009-06-30,8.0,29.24亿,2.19,0.75
601169,2009-09-30,0.0,43.93亿,4.08,0.1
601169,2009-12-31,16.0,56.34亿,3.33,4.0
601169,2010-06-30,9.89,39.02亿,31.93,33.47
601169,2010-12-31,17.0,68.03亿,31.45,20.75
601169,2011-06-30,11.4,51.00亿,32.14,30.69
601169,2011-12-31,19.0,89.47亿,32.57,31.51
601169,2012-06-30,10.77,64.01亿,36.53,25.51
601169,2012-12-31,18.3,116.75亿,34.2,30.49
601169,2013-06-30,10.41,78.01亿,18.24,21.87
601169,2013-09-30,14.74,110.15亿,13.8,10.47
601169,2013-12-31,18.05,134.54亿,10.24,15.24
601169,2014-06-30,10.63,88.47亿,15.8,13.41
601169,2014-09-30,14.82,125.92亿,19.97,14.32
601169,2014-12-31,17.98,156.23亿,20.28,16.12
601169,2015-03-31,5.08,49.86亿,20.31,10.26
601169,2015-06-30,9.99,100.36亿,18.1,13.44
601169,2015-09-30,13.88,141.36亿,18.61,12.26
601169,2015-12-31,16.26,168.39亿,19.53,7.78
601169,2016-03-31,4.62,52.75亿,19.55,5.8
601169,2016-06-30,9.13,106.21亿,14.58,5.83
601169,2016-09-30,12.7,149.55亿,10.07,5.79
601169,2016-12-31,14.92,178.02亿,7.66,5.72
601169,2017-03-31,4.3,54.45亿,7.12,3.22
601169,2017-06-30,8.21,110.79亿,7.48,4.31
601169,2017-09-30,11.58,155.16亿,6.94,3.75
601169,2017-12-31,13.77,187.33亿,6.1,5.23
601169,2018-03-31,3.61,57.85亿,0.81,6.24
601169,2018-06-30,6.97,118.54亿,3.28,7.0
601169,2018-09-30,9.84,166.27亿,5.93,7.16
601169,2018-12-31,11.65,200.02亿,10.2,6.77
601169,2019-03-31,3.59,63.34亿,23.78,9.49
601169,2019-06-30,6.91,128.69亿,19.64,8.56
601169,2019-09-30,9.77,180.85亿,17.03,8.77
601169,2019-12-31,11.45,214.41亿,13.77,7.19
601169,2020-03-31,3.45,66.67亿,5.09,5.26
601169,2020-06-30,5.68,115.14亿,1.35,10.53
601169,2020-09-30,8.32,165.71亿,0.21,8.37
601169,2020-12-31,10.65,214.84亿,1.85,0.2
601169,2021-03-31,3.37,68.98亿,3.24,3.46
601169,2021-06-30,5.84,125.83亿,0.56,9.28
601169,2021-09-30,11.34,181.83亿,3.24,9.73
601169,2021-12-31,10.29,222.26亿,3.07,3.45
601169,2022-03-31,3.33,73.53亿,2.07,6.6
601169,2022-06-30,5.89,135.74亿,1.71,7.88
601169,2022-09-30,11.25,193.61亿,3.23,6.48
601169,2022-12-31,9.6,247.60亿,0.0015,11.4
601169,2023-03-31,3.19,74.93亿,6.92,1.9
601169,2023-06-30,5.79,142.38亿,1.56,4.89
601169,2023-09-30,11.05,202.33亿,3.21,4.5
601169,2023-12-31,9.32,256.24亿,0.66,3.49
601169,2024-03-31,3.1,78.64亿,7.85,4.95
601169,2024-06-30,5.49,148.86亿,6.37,4.55
601169,2024-09-30,7.81,210.10亿,4.06,3.84
601169,2024-12-31,8.65,258.31亿,4.81,0.81
601169,2025-03-31,2.83,76.72亿,3.18,2.44
601169,2025-06-30,5.32,150.53亿,1.02,1.12
601169,2025-09-30,7.4,210.64亿,1.08,0.26
688223,2018-12-31,3.85,2.74亿,13.23,7.66
688223,2019-12-31,17.21,13.81亿,20.32,404.52
688223,2020-12-31,10.5,10.42亿,14.14,24.57
688223,2021-06-30,4.42,5.65亿,0.78,9.5
688223,2021-09-30,5.61,7.21亿,0.76,4.39
688223,2021-12-31,8.76,11.41亿,20.53,9.59
688223,2022-03-31,1.98,4.01亿,86.42,66.39
688223,2022-06-30,4.05,9.05亿,112.44,60.14
688223,2022-09-30,7.19,16.76亿,117.4,132.37
688223,2022-12-31,12.15,29.39亿,103.79,157.46
688223,2023-03-31,6.02,16.58亿,57.7,313.36
688223,2023-06-30,13.13,38.43亿,60.52,324.58
688223,2023-09-30,20.89,63.54亿,61.25,279.14
688223,2023-12-31,24.19,74.40亿,43.55,153.2
688223,2024-03-31,3.36,11.76亿,0.3,29.09
688223,2024-06-30,3.43,12.00亿,11.88,68.77
688223,2024-09-30,3.55,12.15亿,15.66,80.88
688223,2024-12-31,0.3,9892.76万,22.08,98.67
688223,2025-03-31,4.4,-13.90亿,40.03,218.2
688223,2025-06-30,9.43,-29.09亿,32.63,342.38
688223,2025-09-30,12.92,-39.20亿,33.14,422.67
601088,2005-12-31,34.98,147.00亿,33.04,86.38
601088,2006-12-31,26.52,166.20亿,22.97,13.06
601088,2007-06-30,14.49,98.54亿,29.79,22.12
601088,2007-12-31,20.1,204.97亿,25.96,23.33
601088,2008-06-30,10.82,141.46亿,26.83,43.56
601088,2008-09-30,0.0,219.38亿,29.01,47.03
601088,2008-12-31,19.0,259.59亿,30.48,26.65
601088,2009-03-31,0.0,74.63亿,14.16,10.35
601088,2009-06-30,10.6,159.76亿,15.83,12.94
601088,2009-09-30,0.0,247.20亿,13.73,12.68
601088,2009-12-31,19.16,302.76亿,13.24,16.63
601088,2010-06-30,10.73,188.36亿,22.16,17.9
601088,2010-12-31,20.31,378.53亿,25.35,25.03
601088,2011-03-31,5.15,105.24亿,41.14,17.97
601088,2011-06-30,10.86,219.62亿,40.5,16.6
601088,2011-09-30,16.46,343.23亿,35.67,19.53
601088,2011-12-31,21.08,449.91亿,32.05,18.86
601088,2012-03-31,4.5,112.06亿,25.29,6.48
601088,2012-06-30,11.02,251.81亿,20.09,14.66
601088,2012-09-30,15.59,365.55亿,15.51,6.5
601088,2012-12-31,19.92,485.06亿,19.61,7.81
601088,2013-03-31,4.27,115.13亿,0.08,2.74
601088,2013-06-30,9.07,244.01亿,4.74,3.1
601088,2013-09-30,12.79,343.18亿,10.71,6.12
601088,2013-12-31,16.81,456.78亿,11.48,5.83
601088,2014-03-31,3.73,103.73亿,0.11,9.9
601088,2014-06-30,7.59,215.46亿,0.42,11.7
601088,2014-09-30,10.51,296.32亿,4.64,13.65
601088,2014-12-31,12.98,374.19亿,12.49,18.08
601088,2015-03-31,1.93,58.59亿,34.5,43.52
601088,2015-06-30,3.96,120.78亿,32.05,43.94
601088,2015-09-30,5.62,171.93亿,30.98,41.98
601088,2015-12-31,5.48,161.44亿,30.03,56.86
601088,2016-03-31,1.56,46.07亿,4.58,21.37
601088,2016-06-30,3.29,98.28亿,12.53,18.63
601088,2016-09-30,5.72,173.07亿,7.43,0.66
601088,2016-12-31,7.51,227.12亿,3.42,40.68
601088,2017-03-31,3.84,122.35亿,54.97,165.57
601088,2017-06-30,7.47,243.15亿,53.09,147.41
601088,2017-09-30,10.74,356.49亿,46.26,105.98
601088,2017-12-31,14.67,450.37亿,35.83,98.3
601088,2018-03-31,3.78,116.33亿,3.14,4.92
601088,2018-06-30,7.32,229.77亿,5.69,5.5
601088,2018-09-30,11.02,352.78亿,6.33,1.04
601088,2018-12-31,13.94,438.67亿,6.17,2.6
601088,2019-03-31,3.77,125.87亿,9.48,8.2
601088,2019-06-30,7.32,242.43亿,8.65,5.51
601088,2019-09-30,10.99,370.88亿,8.36,5.13
601088,2019-12-31,12.73,432.50亿,8.42,1.41
601088,2020-03-31,2.75,98.07亿,10.41,22.09
601088,2020-06-30,5.91,206.58亿,9.75,14.79
601088,2020-09-30,9.45,335.62亿,6.6,9.51
601088,2020-12-31,11.0,391.70亿,3.56,9.43
601088,2021-03-31,3.17,116.11亿,32.36,18.4
601088,2021-06-30,7.32,260.26亿,37.1,25.99
601088,2021-09-30,11.21,407.70亿,40.24,21.48
601088,2021-12-31,13.64,500.84亿,43.71,27.86
601088,2022-03-31,4.9,189.82亿,24.1,63.48
601088,2022-06-30,11.03,411.62亿,15.0,58.16
601088,2022-09-30,15.43,591.52亿,7.49,45.09
601088,2022-12-31,18.07,696.48亿,2.65,39.06
601088,2023-03-31,4.6,186.12亿,3.74,1.95
601088,2023-06-30,8.59,332.79亿,2.33,19.15
601088,2023-09-30,12.21,482.69亿,0.79,18.4
601088,2023-12-31,14.88,596.94亿,0.42,14.29
601088,2024-03-31,3.8,145.64亿,0.7,21.75
601088,2024-06-30,7.32,280.12亿,0.81,15.83
601088,2024-09-30,11.19,433.82亿,0.57,10.12
601088,2024-12-31,14.04,586.71亿,1.37,1.71
601088,2025-03-31,2.8,119.49亿,21.07,17.96
601088,2025-06-30,6.0,246.41亿,18.34,12.03
601088,2025-09-30,9.35,390.52亿,16.57,9.98
603369,2012-12-31,44.74,6.77亿,15.67,26.92
603369,2013-12-31,34.08,6.81亿,3.02,0.68
603369,2014-06-30,18.98,4.58亿,7.37,6.2
603369,2014-09-30,19.4,5.65亿,6.34,5.78
603369,2014-12-31,22.54,6.46亿,4.6,5.24
603369,2015-03-31,7.52,2.77亿,1.52,1.45
603369,2015-06-30,12.61,4.68亿,2.13,2.21
603369,2015-09-30,15.48,5.76亿,0.48,2.05
603369,2015-12-31,18.16,6.85亿,1.05,6.14
603369,2016-03-31,7.32,3.07亿,7.75,10.62
603369,2016-06-30,12.45,5.31亿,6.65,13.39
603369,2016-09-30,15.16,6.46亿,7.77,12.18
603369,2016-12-31,17.6,7.58亿,5.34,10.6
603369,2017-03-31,8.02,3.86亿,20.74,26.02
603369,2017-06-30,13.26,6.51亿,17.24,22.58
603369,2017-09-30,15.85,7.78亿,16.14,20.4
603369,2017-12-31,18.11,8.96亿,15.44,18.21
603369,2018-03-31,9.23,5.09亿,31.1,31.79
603369,2018-06-30,15.19,8.56亿,30.81,31.56
603369,2018-09-30,18.26,10.29亿,31.96,32.19
603369,2018-12-31,20.36,11.51亿,26.49,28.45
603369,2019-03-31,10.0,6.41亿,31.07,26.0
603369,2019-06-30,16.34,10.72亿,29.4,25.23
603369,2019-09-30,19.73,12.94亿,30.13,25.74
603369,2019-12-31,21.93,14.58亿,30.28,26.71
603369,2020-03-31,7.74,5.80亿,9.42,9.52
603369,2020-06-30,13.21,10.20亿,4.67,4.92
603369,2020-09-30,17.08,13.13亿,1.93,1.52
603369,2020-12-31,20.25,15.67亿,5.09,7.46
603369,2021-03-31,9.29,8.05亿,35.34,38.78
603369,2021-06-30,14.94,13.35亿,32.2,30.92
603369,2021-09-30,18.63,16.99亿,27.18,29.33
603369,2021-12-31,22.64,20.29亿,25.13,29.5
603369,2022-03-31,10.51,10.02亿,24.69,24.46
603369,2022-06-30,16.21,16.18亿,20.65,21.22
603369,2022-09-30,20.79,20.81亿,22.18,22.53
603369,2022-12-31,24.73,25.03亿,23.09,23.34
603369,2023-03-31,10.73,12.55亿,27.26,25.2
603369,2023-06-30,16.96,20.50亿,28.46,26.7
603369,2023-09-30,21.81,26.36亿,28.34,26.63
603369,2023-12-31,25.92,31.36亿,28.05,25.3
603369,2024-03-31,10.91,15.33亿,22.82,22.12
603369,2024-06-30,16.95,24.61亿,22.35,20.08
603369,2024-09-30,21.4,30.86亿,18.85,17.08
603369,2024-12-31,23.74,34.12亿,14.31,8.8
603369,2025-03-31,10.1,16.44亿,9.17,7.27
603369,2025-06-30,13.45,22.29亿,4.84,9.46
603369,2025-09-30,15.7,25.49亿,10.66,17.39
600115,1998-12-31,9.25,-6.54亿,11.65,280.45
600115,2000-12-31,0.3,2008.19万,10.84,90.35
600115,2001-06-30,3.49,-2.42亿,9.29,441.76
600115,2001-12-31,1.99,9700.15万,8.36,383.03
600115,2002-12-31,1.97,1.24亿,4.42,28.1
600115,2004-06-30,10.56,4.89亿,71.87,134.39
600115,2004-12-31,9.76,5.36亿,42.1,164.93
600115,2005-06-30,7.34,-4.10亿,9.49,183.99
600115,2005-12-31,1.04,6047.42万,31.83,88.72
600115,2006-06-30,28.76,-13.35亿,70.19,225.31
600115,2007-06-30,1.86,5821.20万,14.68,104.36
600115,2007-12-31,22.34,6.04亿,13.92,120.19
600115,2008-06-30,1.44,130.10万,6.3,97.77
600115,2008-09-30,0.0,-22.92亿,1.5,321.54
600115,2009-12-31,17.39,7.12亿,4.81,105.11
600115,2010-06-30,19.15,19.44亿,92.23,49.73
600115,2010-09-30,42.23,50.99亿,91.92,326.11
600115,2011-03-31,6.29,10.13亿,16.63,31.54
600115,2011-06-30,14.59,24.52亿,15.3,26.11
600115,2011-09-30,31.21,57.60亿,14.0,12.96
600115,2011-12-31,27.12,48.87亿,12.03,9.18
600115,2012-03-31,1.3,2.67亿,6.42,73.68
600115,2012-06-30,4.75,9.95亿,4.18,59.41
600115,2012-09-30,12.11,36.30亿,3.63,36.98
600115,2012-12-31,15.48,31.73亿,1.9,35.06
600115,2013-03-31,0.57,-1.31亿,6.91,149.15
600115,2013-06-30,3.17,6.24亿,2.66,37.29
600115,2013-09-30,14.09,34.12亿,2.42,6.0
600115,2013-12-31,10.97,23.58亿,1.85,25.69
600115,2014-03-31,0.84,-2.05亿,4.55,56.49
600115,2014-06-30,0.06,1500.00万,2.68,97.6
600115,2014-09-30,8.04,20.59亿,2.42,39.65
600115,2014-12-31,13.06,34.17亿,1.86,44.91
600115,2015-09-30,16.79,53.34亿,4.57,159.06
600115,2015-12-31,14.73,45.41亿,4.57,32.89
600115,2016-03-31,7.12,26.02亿,5.1,66.37
600115,2016-06-30,8.81,32.33亿,4.56,9.29
600115,2016-09-30,16.19,66.94亿,4.79,25.5
600115,2016-12-31,10.85,45.08亿,5.03,0.73
600115,2017-03-31,5.79,28.18亿,4.26,8.3
600115,2017-06-30,8.79,43.47亿,3.64,34.46
600115,2017-09-30,15.45,79.15亿,2.78,18.24
600115,2017-12-31,12.64,63.52亿,3.21,40.91
600115,2018-03-31,3.64,19.83亿,9.04,29.63
600115,2018-06-30,4.13,22.83亿,13.33,47.48
600115,2018-09-30,8.0,44.90亿,13.38,43.27
600115,2018-12-31,4.93,27.09亿,12.99,57.35
600115,2019-03-31,3.65,20.06亿,12.34,1.16
600115,2019-06-30,3.53,19.43亿,8.02,14.89
600115,2019-09-30,7.48,43.67亿,6.28,2.74
600115,2019-12-31,5.43,31.95亿,5.16,17.94
600115,2020-03-31,6.08,-39.33亿,48.58,296.06
600115,2020-09-30,14.78,-91.05亿,54.71,308.5
600115,2020-12-31,19.6,-118.35亿,51.48,470.42
600115,2021-03-31,7.33,-38.05亿,13.32,3.25
600115,2021-06-30,10.27,-52.08亿,38.13,39.03
600115,2021-09-30,16.59,-81.62亿,24.12,10.36
600115,2021-12-31,25.03,-122.14亿,14.48,3.2
600115,2022-03-31,16.33,-77.60亿,5.45,103.94
600115,2022-06-30,44.56,-187.36亿,44.24,259.75
600115,2023-03-31,13.99,-38.40亿,75.77,50.52
600115,2023-06-30,24.1,-62.58亿,155.37,66.6
600115,2023-09-30,9.4,-25.96亿,138.6,90.77
600115,2023-12-31,32.4,-81.90亿,145.63,78.08
600115,2024-03-31,1.99,-8.03亿,48.96,79.09
600115,2024-06-30,14.6,-27.68亿,29.67,55.77
600115,2024-09-30,0.68,-1.38亿,19.78,94.68
600115,2024-12-31,23.04,-42.26亿,16.11,48.4
600115,2025-03-31,2.49,-9.95亿,0.65,23.91
600115,2025-06-30,9.94,-14.31亿,4.09,48.3
600674,2001-06-30,7.55,4061.36万,71.7,97.32
600674,2001-12-31,12.33,6684.44万,9.73,44.4
600674,2002-12-31,6.56,3802.86万,1.3,43.11
600674,2003-06-30,2.47,1566.28万,2.49,27.55
600674,2003-12-31,7.39,4721.41万,13.43,24.15
600674,2004-06-30,5.09,3498.78万,74.12,123.38
600674,2004-12-31,7.57,5230.59万,13.53,10.78
600674,2005-06-30,5.98,4704.26万,76.64,34.45
600674,2005-12-31,7.34,5814.71万,67.81,11.17
